Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location
5043,0,4,3,4,2,1
3737,6,1,4,15,1,1
1627,6,2,4,3,2,1
1334,3,4,3,4,2,1
6249,3,3,3,3,2,1
4967,2,3,0,10,2,1
5675,3,2,3,16,1,1
4340,3,4,3,4,0,1
415,7,4,1,13,2,1
6267,0,3,3,3,1,1
4863,1,3,2,15,2,1
6127,6,3,4,5,2,1
6971,2,3,0,10,2,1
5026,1,1,2,10,1,0
3023,2,1,0,6,2,1
4212,0,2,3,16,2,1
6526,5,2,4,3,0,1
1160,0,4,3,4,0,0
3056,3,0,3,9,2,1
2657,1,4,2,2,2,1
3906,4,0,5,12,2,0
5736,7,1,1,9,2,1
1248,2,2,0,9,2,1
5977,4,1,5,2,0,1
1301,6,2,4,3,0,1
2065,4,0,5,12,2,1
1145,0,2,3,16,2,1
787,0,2,3,16,2,1
275,0,1,3,13,2,1
3145,6,1,4,13,2,1
5786,7,4,1,14,2,1
2313,0,3,3,3,0,0
2974,4,0,5,12,1,1
2867,2,2,0,9,2,0
1210,1,1,2,10,1,1
1350,1,4,2,2,2,1
6845,5,3,4,5,2,0
4911,4,1,5,2,1,1
3517,7,4,1,14,2,1
2230,1,4,2,2,2,0
5861,0,0,3,9,0,1
2292,5,3,4,5,0,1
1399,0,4,3,16,2,0
6517,4,4,5,8,0,0
6137,3,2,3,16,1,0
635,1,2,2,13,0,1
1553,4,3,5,7,2,1
1337,5,1,4,15,1,1
3613,6,2,4,3,2,1
2255,3,0,3,9,2,1
6304,0,0,3,9,2,1
2105,2,0,0,0,2,0
2786,6,4,4,7,2,1
1057,0,1,3,13,1,1
1374,1,0,2,6,2,1
6285,0,3,3,3,1,0
3893,5,3,4,13,2,0
4935,4,2,5,4,1,1
6821,3,1,3,13,1,1
3066,1,4,2,2,0,1
3321,0,4,3,4,2,0
956,7,0,1,1,2,1
1527,3,2,3,16,0,1
3331,3,2,3,16,1,1
3210,6,1,4,15,2,1
4184,2,1,0,6,2,1
5884,3,4,3,4,2,1
5930,1,4,2,2,1,1
3040,3,1,3,13,2,1
6399,0,2,3,16,1,1
2132,3,2,2,13,2,1
3964,5,1,4,15,1,1
5907,2,2,0,9,2,0
1186,2,0,0,0,0,1
3188,7,1,1,9,2,1
6413,0,3,3,3,2,0
5009,3,0,3,9,1,1
2042,4,4,5,2,2,1
4208,6,0,4,10,1,1
1372,3,3,3,3,0,1
2386,0,4,3,4,2,1
3016,7,0,1,1,1,0
4181,6,2,4,3,2,1
792,4,0,5,12,0,1
1631,3,1,3,13,0,1
756,4,3,5,7,2,0
1799,6,4,4,7,2,1
3881,4,4,5,8,2,1
2475,1,1,2,10,0,1
3356,1,0,2,6,2,1
3075,0,0,3,9,2,1
6451,7,3,1,13,0,1
2332,5,1,4,15,2,1
2095,1,4,2,2,2,1
3821,3,3,3,3,0,0
4000,2,3,0,10,2,1
2754,6,2,4,3,1,1
3195,4,3,5,7,1,1
6251,3,3,3,3,2,0
4236,5,3,4,5,2,1
3153,3,4,3,4,2,1
5524,0,3,3,13,2,1
1386,6,3,4,5,2,0
2879,3,1,5,2,2,1
895,3,2,3,16,1,1
471,3,0,3,9,0,1
3287,1,4,2,2,2,1
1992,6,4,4,7,2,0
3828,7,3,1,13,0,0
4508,7,1,1,9,0,0
6707,1,1,2,10,0,0
4324,3,1,3,13,1,1
3048,4,4,5,8,2,0
4932,5,4,4,7,2,1
4714,3,4,3,4,2,1
1545,0,2,3,16,0,1
3769,4,3,5,7,2,0
14,3,0,3,9,2,1
6321,2,4,0,12,2,1
5046,6,1,4,15,0,0
4946,1,2,2,13,2,1
1296,0,1,3,13,2,1
6486,2,1,0,6,2,1
5824,7,3,1,13,0,1
5501,3,0,3,9,2,1
5242,2,4,0,12,1,1
2335,3,4,3,4,2,0
5330,1,4,2,2,2,1
4313,4,1,5,2,1,1
6717,2,1,0,6,1,1
1147,3,3,3,3,2,0
3355,5,4,4,7,1,1
758,2,3,0,10,0,1
1639,7,1,1,9,0,1
478,2,2,0,9,2,1
1405,7,0,1,1,0,0
4027,3,2,3,16,1,1
594,3,0,3,9,2,0
2453,1,0,2,6,1,1
2719,6,0,4,10,0,1
770,2,1,0,6,2,1
6570,4,2,5,4,1,1
3506,1,2,2,13,2,1
907,1,3,2,15,1,0
6895,3,1,3,13,2,1
3157,6,3,4,5,2,1
6919,7,2,1,11,0,0
6261,4,0,5,12,2,1
6812,1,3,2,15,2,1
6713,7,3,1,13,2,1
3432,1,1,2,10,2,1
202,6,0,4,10,1,1
1181,0,0,3,9,2,1
4361,1,3,2,15,2,1
308,5,4,4,7,0,1
6934,6,0,4,10,2,1
834,1,1,2,10,2,1
4688,1,3,2,15,2,1
2207,7,3,1,13,2,1
2708,2,0,0,0,2,1
2705,5,3,4,5,1,1
6860,3,1,3,13,1,0
464,0,4,3,4,2,0
6706,0,0,3,9,2,1
2437,4,1,5,2,1,0
4458,3,3,3,3,0,1
1602,7,4,1,14,1,1
1129,5,4,4,7,0,0
2801,3,3,3,3,1,1
4174,3,1,3,13,2,0
5232,3,1,3,13,2,1
6441,2,3,0,10,0,1
2598,1,4,2,2,0,0
6056,2,3,0,10,1,1
1788,0,2,3,16,1,1
5712,1,2,3,13,0,0
5040,1,0,2,6,0,0
703,5,0,4,10,2,1
204,7,1,1,9,2,1
6130,0,1,3,13,0,1
3242,3,0,3,9,2,1
2748,6,1,4,15,2,1
5017,7,2,1,11,0,0
5221,5,3,4,5,0,0
2663,4,3,5,7,2,1
1286,3,1,3,13,0,0
6831,1,0,2,6,0,1
1847,2,3,0,10,2,0
2185,6,3,4,5,2,0
793,3,3,3,3,1,1
5621,1,0,2,6,2,1
1918,6,1,4,15,0,1
4665,3,2,3,16,0,1
3325,3,2,3,16,0,0
6497,2,2,0,9,1,0
2562,6,4,4,7,2,1
5773,5,1,4,15,2,1
1632,5,2,4,3,1,1
5028,3,2,3,16,0,1
988,4,4,5,8,0,1
2296,0,2,3,16,2,1
1059,7,0,1,1,2,1
2298,5,0,4,10,1,0
4737,5,0,4,10,2,1
6180,7,1,1,9,0,1
2683,3,1,3,13,0,1
854,4,2,5,4,2,1
1382,3,3,3,3,2,1
1843,0,3,3,3,2,0
2007,3,1,3,13,1,1
29,6,2,4,3,2,1
322,3,0,3,9,1,1
4929,4,2,5,4,1,0
6949,5,2,4,3,2,1
3431,4,0,5,12,2,1
6897,2,4,0,12,2,1
2681,0,1,3,13,1,1
6116,3,1,3,13,0,1
5157,0,0,3,9,1,0
5996,0,0,3,9,1,0
2184,4,0,5,12,2,0
4968,3,3,3,3,2,0
1072,2,4,3,12,2,1
5340,5,4,4,7,2,1
1687,0,2,3,16,2,1
4779,5,3,4,5,2,1
3752,3,2,3,16,0,1
3349,6,2,4,3,1,0
6226,1,0,2,6,2,0
4566,6,3,4,5,2,1
4418,7,3,1,13,0,1
4306,7,4,1,14,0,1
4330,7,2,1,11,0,1
1478,1,2,2,13,2,0
6809,7,3,1,13,1,1
6876,5,3,4,5,1,1
5568,3,2,3,16,0,1
425,6,4,4,7,0,1
6266,4,3,5,7,2,0
3199,0,2,3,16,2,0
920,5,2,4,3,2,1
6136,6,3,4,5,2,1
5865,2,1,0,6,2,0
4862,4,4,5,8,1,1
1556,6,3,4,5,2,1
4986,2,3,0,10,2,1
299,5,2,4,3,2,1
6252,0,0,3,9,2,1
2715,7,4,1,14,2,1
2674,2,3,0,10,2,1
4699,4,3,5,7,2,1
2406,6,2,4,3,1,1
6894,7,4,1,14,0,0
172,6,0,4,10,1,1
1604,0,3,3,3,1,1
2758,5,2,4,3,0,1
6853,0,3,3,3,0,1
5433,7,1,1,9,2,1
3789,0,3,3,3,2,1
4015,6,1,4,15,0,0
1012,0,4,3,4,1,1
5895,5,3,4,5,2,1
2592,4,4,5,8,2,1
521,1,1,2,10,0,1
2680,1,0,2,6,2,1
3063,1,4,2,2,2,1
3140,3,0,3,9,2,1
862,1,4,2,2,2,1
3607,2,4,0,12,2,0
4581,2,1,0,6,2,1
5439,5,4,4,7,2,0
3405,5,0,4,10,1,1
4379,5,4,4,7,0,1
968,5,2,4,3,0,0
2993,7,1,1,9,2,1
1304,6,3,4,5,2,1
3648,0,3,3,3,2,1
5521,3,0,3,9,1,1
2431,4,2,5,4,0,1
2220,1,4,2,2,0,1
1398,4,3,5,13,2,1
2276,4,4,3,8,0,0
1547,2,0,0,0,1,1
2289,3,3,3,3,0,0
6577,3,3,2,15,0,1
2193,6,1,4,15,2,0
4743,3,4,3,4,2,1
1801,3,4,3,4,0,1
1194,3,1,3,13,2,1
3402,5,2,4,3,2,1
1970,5,0,4,10,2,0
1836,5,0,4,10,1,0
2159,4,4,5,8,2,0
747,7,0,1,1,2,1
5690,7,2,1,11,2,0
2015,3,1,3,13,1,1
2849,1,4,2,2,2,0
3766,2,1,0,6,0,0
5435,5,3,4,5,2,1
6280,1,1,2,10,1,0
5699,5,2,4,3,2,1
3422,7,1,1,9,1,0
2281,0,4,3,4,2,0
1898,5,2,4,3,2,1
4413,1,0,2,6,0,0
5735,3,3,3,3,1,0
5793,5,3,4,5,2,0
5022,3,1,3,13,0,1
4708,3,1,3,13,0,0
6036,6,2,4,3,2,1
759,2,1,0,6,2,0
451,0,2,3,13,0,1
3637,6,4,4,7,0,1
796,3,2,3,16,2,1
4056,1,2,2,13,2,1
1453,6,1,4,15,1,1
2397,6,3,4,5,2,1
4595,1,0,2,6,1,1
5703,4,0,5,12,1,1
2092,3,0,0,0,2,1
749,0,1,3,13,2,1
3513,7,1,1,9,0,0
3032,7,0,1,1,1,0
3275,4,2,5,4,2,1
5113,5,4,4,7,2,1
3107,1,0,2,6,2,1
777,3,0,0,0,2,0
1172,4,0,5,12,0,1
185,1,3,2,15,1,0
6602,2,2,0,9,0,1
4875,5,0,4,10,0,1
768,4,0,5,12,2,1
4979,4,3,5,7,1,1
716,2,1,0,6,0,1
5874,4,1,5,2,2,1
5978,3,4,3,4,2,1
6953,1,0,2,6,0,1
6092,6,0,4,10,0,0
6730,0,1,3,13,2,0
189,0,3,3,3,2,1
3542,3,0,3,9,1,0
3723,0,4,3,4,2,0
966,3,0,3,9,2,1
408,5,4,4,13,2,1
2972,7,2,1,11,2,0
712,1,0,2,6,1,1
3559,6,4,4,7,2,0
6552,1,4,2,2,2,1
4640,2,0,0,0,1,0
509,5,1,4,15,2,1
1719,3,2,3,16,1,1
6488,4,1,5,2,1,1
3523,2,4,0,12,0,1
5291,7,2,1,11,2,1
1332,5,0,4,10,2,1
860,6,3,4,5,0,0
6422,5,2,4,3,2,1
6509,6,1,4,15,2,1
5834,2,1,0,6,2,1
1721,0,4,3,4,2,1
2998,6,0,4,10,1,1
4993,3,1,3,13,2,1
3265,0,4,3,4,0,1
2612,1,1,2,10,2,0
3503,4,3,5,7,2,1
2491,1,3,2,15,1,0
1620,3,1,3,13,2,1
4646,1,4,2,2,0,1
2667,6,3,4,5,2,1
4031,3,2,3,16,1,0
6391,0,0,3,9,0,1
4965,6,2,4,3,1,1
4866,4,4,5,8,2,0
2678,3,1,3,13,2,0
5144,6,4,4,7,2,1
3170,7,0,1,1,2,0
6705,5,4,4,7,2,0
1570,4,2,5,4,1,1
416,5,0,4,10,2,1
958,3,2,3,16,2,0
60,6,1,4,15,1,0
2575,7,4,1,14,0,1
991,4,1,5,2,2,1
3004,3,0,3,9,1,1
3092,6,2,4,3,2,0
1282,4,3,5,7,2,1
938,4,1,5,2,2,1
3940,0,3,3,3,2,1
6262,6,2,4,3,1,1
4577,1,4,2,2,1,1
3776,6,0,4,10,2,1
3311,4,2,5,4,2,0
1300,1,3,2,15,2,0
2206,0,4,3,4,2,1
4800,3,3,4,5,2,1
846,0,1,3,13,0,1
1888,3,2,3,16,2,1
5954,2,1,0,6,1,1
351,4,2,5,4,1,1
4724,7,2,1,11,2,0
2479,0,2,3,16,1,0
5133,1,2,2,13,2,1
4802,2,3,0,10,0,1
2128,4,4,5,8,1,1
6166,7,0,1,1,2,1
6311,0,3,3,3,2,1
253,7,3,3,13,2,0
4357,2,3,0,10,2,0
1108,1,4,2,2,0,0
928,2,0,0,0,2,1
6401,3,3,3,3,0,0
5916,7,4,1,14,1,0
5489,0,4,3,4,2,1
4715,5,2,4,3,0,1
6933,0,1,3,13,2,1
3181,1,2,2,13,2,1
3451,1,1,2,10,2,1
5122,6,1,4,15,0,0
6833,2,2,0,9,0,0
5554,4,3,5,7,0,1
6237,3,1,3,13,2,1
68,6,3,4,5,0,1
1142,2,3,0,10,2,1
5982,7,3,1,13,0,0
5089,1,4,2,2,1,1
4305,0,0,3,9,2,1
2467,4,4,5,8,1,0
1221,5,1,4,15,2,0
1508,7,2,1,11,0,0
644,6,2,4,3,0,1
6841,4,2,5,4,2,1
5885,0,2,3,16,0,1
1220,7,2,1,11,1,1
1094,5,1,4,15,0,1
6609,7,4,1,14,1,1
3022,5,1,4,15,1,1
6027,3,4,3,9,2,1
774,2,2,0,9,0,1
5302,2,0,0,0,1,0
3109,1,4,2,2,0,1
4907,7,4,1,14,2,0
2830,2,0,0,0,0,1
3251,4,4,5,8,1,1
2888,2,4,0,13,2,1
4414,2,0,0,0,2,1
531,2,0,0,0,2,1
3037,4,4,5,12,2,1
4290,3,0,3,9,0,0
2118,0,4,3,4,0,1
2750,6,4,4,7,1,1
6839,7,4,1,14,2,0
6070,1,3,2,15,2,0
833,0,4,3,4,2,0
4285,4,3,5,7,0,1
3027,7,4,1,14,0,0
3391,7,3,1,13,0,1
1118,3,3,3,3,2,0
2836,3,0,3,9,2,1
113,5,4,4,7,2,0
4178,4,0,5,12,2,1
6002,2,0,0,0,2,0
3931,5,3,4,5,0,0
3549,4,1,5,2,0,0
4327,0,1,3,13,0,1
2334,1,0,2,6,2,1
6768,3,0,3,9,2,1
5987,3,0,5,12,1,1
3120,6,2,4,3,0,1
5259,1,0,2,6,2,1
6832,7,0,1,1,1,1
5182,0,3,3,3,0,0
6614,5,2,4,3,2,1
6505,3,4,3,4,1,1
1860,0,1,3,13,2,1
6053,0,1,3,13,1,1
2194,4,2,5,4,0,0
6029,2,2,0,9,2,1
4697,3,2,4,3,1,1
3972,2,1,0,6,2,1
5663,1,3,2,15,1,1
6498,1,3,2,15,2,1
5900,4,0,5,13,2,0
2202,7,3,1,13,1,0
6868,4,3,5,7,0,1
6365,5,2,4,3,1,1
1564,5,3,4,5,0,1
3653,6,3,4,5,2,1
3939,3,4,3,4,0,1
4686,1,2,2,13,1,1
4166,6,4,4,7,1,1
892,5,1,4,15,2,0
4141,6,3,4,5,0,1
5479,6,4,4,7,2,1
732,4,1,5,2,0,1
2965,1,1,2,10,0,1
6312,0,0,3,9,2,1
5839,6,2,4,3,2,0
2155,5,2,4,3,2,1
5514,3,4,3,4,2,0
665,3,2,3,16,0,1
5984,3,0,2,6,1,1
1326,6,1,4,15,1,0
2555,4,1,5,2,1,1
3841,7,0,1,1,2,0
203,3,3,3,3,2,1
3108,1,4,2,2,0,1
209,1,0,2,6,2,1
953,6,4,4,7,2,1
215,2,3,0,10,1,1
6469,3,0,3,9,2,1
3808,4,0,5,12,0,1
5250,5,4,4,7,2,1
2303,6,4,4,7,1,1
6522,7,0,1,1,2,1
929,0,0,3,9,2,0
2344,5,0,4,10,2,1
4926,0,2,3,16,0,1
7029,6,2,4,3,0,1
627,2,4,0,12,0,1
6981,2,0,0,0,2,0
2846,7,4,1,14,2,0
4481,5,0,4,10,2,0
4280,3,0,3,9,2,0
2845,2,4,0,13,1,0
5950,3,1,3,13,0,1
4557,1,0,2,6,2,0
1966,3,1,3,13,2,1
3339,6,1,4,15,0,0
3074,2,0,0,0,1,0
5334,6,4,3,7,2,1
6050,5,1,4,15,2,1
5833,7,0,1,1,0,0
6219,4,2,5,4,0,1
6438,3,2,3,16,1,1
6258,6,4,4,7,0,1
1469,4,1,3,2,1,1
5797,5,1,4,15,2,0
989,1,4,2,2,1,1
3628,6,3,4,5,2,1
4734,5,0,4,10,0,0
1251,2,0,0,0,0,1
678,1,4,2,2,1,1
4270,3,0,4,10,2,0
6034,5,1,4,15,2,1
6386,7,4,1,14,1,1
5397,1,0,2,6,2,1
5837,1,3,2,15,2,1
2550,1,0,2,6,0,1
3530,0,3,3,3,0,0
623,7,4,1,14,0,1
4901,7,0,1,1,2,1
2286,0,1,3,13,2,1
2108,6,2,4,13,0,1
508,6,1,4,15,1,1
5471,1,0,2,6,2,0
5055,1,4,2,2,1,0
1161,3,1,4,15,1,0
2217,2,4,0,12,1,1
682,4,3,5,7,2,1
2619,7,0,1,1,1,0
4180,1,3,2,15,2,1
2182,1,3,2,15,0,1
4556,4,2,5,4,0,1
4883,3,1,3,13,1,0
4746,1,0,2,6,2,0
1635,3,4,3,4,2,0
2911,6,2,4,3,2,0
5171,4,0,5,12,0,0
3167,6,1,4,15,2,1
6143,6,0,4,10,0,1
4807,3,3,3,3,2,0
2338,6,0,4,10,0,0
5784,4,1,5,2,1,1
2560,6,1,4,15,2,1
3053,0,4,3,4,0,0
2627,5,3,4,5,2,1
3968,1,0,2,6,1,1
356,4,4,5,8,2,0
6977,1,1,2,10,0,1
666,2,0,0,0,2,1
5111,3,2,3,16,1,1
3858,4,4,5,8,2,0
3470,4,3,5,7,2,1
5899,2,1,0,6,2,0
1085,5,0,4,10,2,0
261,2,1,0,6,2,1
4609,1,0,2,6,2,1
5654,2,1,0,6,2,0
4674,7,0,1,1,2,0
1417,7,0,1,1,1,1
332,5,4,4,7,2,1
73,1,3,2,15,1,0
5091,5,4,4,7,2,1
382,0,1,3,13,1,0
2394,4,3,5,7,2,1
2864,1,1,2,10,0,1
4474,4,3,5,7,2,1
3264,1,3,2,15,2,0
4404,1,0,2,13,2,1
2127,3,3,3,3,2,1
6763,2,0,0,0,2,1
1750,4,2,5,4,2,0
4247,2,0,0,0,2,0
2970,7,1,1,9,2,1
6553,7,3,1,13,2,1
3007,4,0,5,12,2,0
4392,4,1,5,2,2,1
4757,1,3,2,15,2,0
6254,1,4,2,2,2,1
5578,2,0,0,0,2,1
5504,5,0,4,10,2,1
1779,5,4,4,7,2,0
3030,3,2,3,16,2,1
2733,7,3,1,13,2,1
200,4,1,5,2,1,0
4622,0,4,3,4,2,0
5672,4,3,5,7,2,1
3860,3,3,3,3,2,1
2727,7,3,1,13,2,0
5278,3,1,3,13,1,1
3959,3,0,3,9,0,0
5419,0,2,3,16,2,1
2862,1,2,2,13,2,1
5363,0,3,3,3,0,0
1586,0,0,3,9,0,1
6777,5,0,4,10,2,0
2428,3,4,2,2,2,0
2995,1,4,2,2,2,1
1863,2,4,0,12,0,0
3771,4,0,5,12,1,1
3182,7,0,1,1,1,1
6410,4,4,5,8,0,1
89,1,3,2,15,2,1
6174,4,3,5,7,2,1
434,1,1,2,10,0,0
26,2,4,0,12,2,1
4332,3,4,2,2,1,1
1373,5,3,4,5,1,1
2504,1,1,2,10,2,0
2922,3,2,1,11,2,1
3406,3,3,3,3,2,1
35,5,2,4,3,0,1
6344,3,0,3,9,0,1
3291,6,1,4,15,1,1
4769,4,3,5,7,1,0
3669,1,4,2,2,1,0
4358,5,0,4,10,0,1
1111,4,3,5,7,0,0
4632,1,3,2,15,2,1
6407,4,4,5,8,0,1
1208,4,2,5,4,1,1
5276,4,2,5,4,0,1
810,7,1,1,9,2,1
4889,4,1,5,2,1,0
5526,5,3,4,5,2,0
2643,1,0,2,6,2,0
1853,7,2,1,11,2,1
5001,7,4,1,14,2,1
4680,1,4,2,2,2,1
2012,5,2,4,3,0,0
2833,1,2,2,13,2,1
1609,3,3,3,3,1,0
4588,6,4,4,7,2,0
4786,1,2,2,13,2,1
1464,2,0,0,0,2,0
1113,1,1,2,10,2,1
5846,1,0,2,6,2,1
3999,5,1,4,15,1,1
5819,7,3,1,13,2,1
1904,4,0,5,12,0,0
2878,3,1,3,13,1,1
2032,4,3,5,7,1,1
3918,7,1,1,13,1,1
3958,2,4,0,12,1,0
5005,2,1,0,6,0,1
6888,5,2,4,3,1,0
5717,0,4,3,13,2,1
733,7,1,1,9,1,1
2066,6,0,3,10,2,1
3534,4,2,5,4,1,1
5421,5,1,4,15,1,1
3823,6,4,4,7,1,0
2200,5,2,4,3,2,1
3910,4,0,5,13,1,0
1418,3,0,3,9,0,1
2615,1,0,2,6,2,1
3029,1,0,2,6,1,1
160,5,2,4,3,2,1
1369,2,3,0,10,2,0
2599,4,4,5,8,1,1
4933,3,3,2,15,0,0
3318,7,1,1,9,2,1
4941,2,2,0,9,0,1
1317,0,4,3,4,0,1
4471,1,4,2,2,2,0
5825,4,0,5,12,1,1
2994,3,3,3,3,2,1
4261,7,2,1,11,1,1
6608,0,1,3,13,1,1
4252,0,1,3,13,2,1
5101,4,1,5,2,2,1
5282,3,2,3,16,1,1
5432,2,2,0,9,0,0
5630,3,3,2,15,2,0
3495,3,1,3,13,0,0
5772,5,4,4,7,1,1
762,6,2,4,3,2,1
1565,4,0,5,12,2,0
4727,0,0,3,9,2,1
3724,3,2,3,16,1,1
1502,2,2,0,9,1,0
2378,0,2,3,16,0,1
45,5,4,4,7,1,1
1207,1,0,2,6,0,1
2771,2,1,0,6,2,0
5379,0,1,3,13,2,1
2430,2,3,0,10,2,1
1340,0,3,3,3,2,1
5538,3,1,2,10,2,1
6107,5,2,4,3,0,0
2917,0,2,3,16,2,0
1082,2,1,0,6,0,1
2369,4,0,5,12,2,1
4389,6,0,4,10,2,0
4923,6,0,4,10,2,1
4569,3,4,4,7,2,1
2144,0,2,3,16,0,1
5038,4,2,5,4,1,1
5988,7,1,1,9,0,1
5511,5,0,4,10,0,1
6617,4,4,5,8,2,1
5581,3,0,3,9,2,1
6789,0,2,3,16,2,1
883,1,3,3,15,0,0
2126,7,2,1,11,1,1
4599,7,1,1,9,1,1
3155,6,1,4,15,2,1
4505,3,1,3,13,2,1
3609,1,4,2,2,0,1
6101,1,1,2,10,1,1
6983,0,4,3,4,0,0
1387,7,3,1,13,1,1
1825,0,1,3,13,0,1
3093,7,3,1,13,2,1
4442,3,0,3,9,1,0
4095,6,4,4,7,2,1
495,6,3,4,5,2,1
6607,2,0,0,0,1,0
241,0,2,3,16,2,1
2318,3,1,3,13,2,1
3044,5,2,4,3,1,1
2010,4,1,5,2,2,1
2816,6,4,4,10,2,0
1787,3,0,3,9,0,1
1805,3,1,3,13,1,1
657,7,2,1,11,0,0
3624,5,1,4,15,2,0
3710,3,1,3,13,0,1
677,7,2,1,11,2,1
1307,1,4,2,2,2,0
4864,4,4,5,8,0,0
6390,6,1,4,15,2,0
6325,7,2,1,11,2,1
1780,3,3,3,3,0,1
6478,6,2,4,3,0,1
262,7,3,1,13,2,1
4893,6,4,4,7,2,1
3445,1,2,2,13,2,1
879,4,4,5,8,2,0
943,5,3,4,13,0,1
1201,4,4,5,8,2,1
669,7,4,1,14,2,1
4880,0,1,3,13,2,0
3277,7,0,1,1,2,0
395,1,1,2,10,2,0
3168,7,4,1,14,1,1
3100,0,2,3,16,1,1
5889,7,2,1,11,2,0
4231,5,2,4,3,1,1
4652,6,4,4,7,2,1
112,6,2,4,3,1,1
3008,2,1,0,6,2,0
2368,6,4,4,7,2,1
3290,5,2,4,3,0,0
6956,5,4,4,7,2,1
6999,7,1,1,9,2,1
129,3,2,3,16,2,0
1123,1,3,2,15,1,1
6758,3,3,3,3,1,0
23,2,2,0,9,2,0
2930,4,0,5,12,2,1
3585,3,4,4,7,0,1
6716,4,4,5,8,1,1
4029,7,0,1,1,1,1
3414,1,4,2,2,2,1
5130,3,2,3,16,1,1
3502,4,0,5,12,1,0
5323,0,3,3,13,2,1
2223,5,2,4,3,1,1
5806,6,4,4,7,2,1
6541,2,1,0,6,1,0
2805,0,0,3,9,2,1
3714,1,0,2,6,2,0
101,5,4,4,7,1,1
3898,2,1,0,6,1,1
5169,4,0,5,12,0,1
765,6,0,4,10,2,0
2946,2,1,0,6,2,1
6480,0,3,3,3,1,1
429,1,2,2,13,0,1
2129,6,3,4,5,1,1
6994,2,3,0,10,0,1
2875,0,1,3,13,1,0
1143,1,1,2,10,1,1
2057,4,2,5,4,2,1
1050,7,3,1,13,2,1
2050,4,2,5,4,0,0
6192,2,1,0,6,1,1
6326,1,1,2,10,1,0
329,2,4,0,12,2,1
6765,1,1,2,10,0,1
7030,6,1,4,15,1,1
5836,0,3,3,3,2,1
1010,3,1,3,13,1,1
2487,4,4,5,8,2,1
5183,4,0,5,12,0,1
824,3,1,3,13,2,0
4240,3,0,3,9,2,1
6966,0,4,3,9,2,1
3104,5,0,4,10,2,1
4518,6,1,4,15,1,1
6662,4,3,5,7,0,1
1519,4,1,5,2,2,0
4874,3,4,5,8,1,0
4656,4,3,5,7,1,1
3775,6,2,4,3,1,1
6915,4,1,5,2,1,0
6677,5,1,4,15,2,0
301,6,4,4,7,1,1
6881,2,4,0,12,1,1
4586,0,4,3,4,0,1
878,4,3,5,7,1,0
4605,7,1,1,9,2,1
4765,2,3,0,10,2,1
5875,3,2,3,16,2,1
4030,5,3,4,5,2,1
849,6,1,4,15,0,0
6324,3,0,3,9,2,0
5280,1,3,2,15,0,1
3908,7,4,1,14,2,0
5668,1,1,2,10,0,1
2803,3,0,4,10,1,1
1896,7,2,1,11,2,1
1240,0,1,3,13,1,1
1404,3,3,3,3,0,0
374,0,4,3,4,2,1
5219,3,4,3,4,1,1
1680,1,0,2,6,1,0
5037,5,3,4,5,0,0
1367,7,3,1,13,1,1
5440,6,0,4,10,2,1
1566,2,1,0,6,0,1
5173,5,1,4,15,1,1
4928,1,3,2,15,2,1
4782,2,2,0,13,2,0
331,7,0,1,1,2,1
2939,4,0,5,12,2,1
3165,2,2,0,9,2,0
5292,7,1,1,9,2,1
2141,3,1,4,15,2,1
5316,3,4,3,4,2,0
641,2,4,0,12,1,0
2583,3,2,3,16,0,1
2290,1,2,2,13,1,1
6878,6,0,4,10,2,1
3739,1,0,2,6,1,0
4055,6,4,4,7,2,1
5126,4,0,5,12,1,0
3308,6,0,4,10,1,1
142,2,1,0,6,1,0
2696,1,4,2,2,2,0
848,1,1,2,10,1,1
2436,7,4,1,14,2,1
2661,3,3,2,15,2,1
801,7,4,1,14,2,1
2811,6,4,4,7,1,1
4467,0,2,3,16,0,1
2602,2,3,0,13,2,1
387,5,2,4,3,1,1
6657,3,2,1,11,0,0
4472,2,2,0,9,0,1
4659,5,0,4,10,2,1
2054,3,1,3,13,0,0
2420,2,0,0,0,0,0
3001,6,1,4,15,2,1
6604,1,2,2,13,1,1
151,6,1,4,15,2,1
1724,4,2,5,4,2,1
1058,3,4,4,7,1,0
2542,7,1,1,9,1,0
5068,3,3,1,13,2,0
1262,5,0,4,10,2,0
1660,4,0,5,13,1,1
93,2,4,0,12,0,1
3306,4,3,5,7,0,1
5614,1,3,2,15,2,1
6943,3,2,3,16,2,1
1531,2,4,0,12,1,1
3694,0,4,3,4,2,1
5404,2,0,0,0,1,1
4583,7,3,1,13,0,0
2225,5,3,4,5,2,0
1466,3,2,2,13,2,0
970,3,3,3,3,0,0
1327,2,0,0,0,2,1
5299,7,3,1,13,1,0
5611,2,0,0,0,2,1
788,2,3,0,10,2,1
2025,4,4,5,8,0,1
3440,2,1,0,6,2,1
2468,4,2,5,4,0,1
2938,7,3,1,13,2,1
6064,4,4,5,8,2,1
4947,5,4,4,7,0,1
3979,0,3,3,3,1,0
328,4,3,5,7,0,1
1498,4,2,5,4,1,1
30,1,1,2,10,0,0
6786,4,0,5,12,0,0
2021,6,3,4,5,2,0
1484,5,2,4,3,1,1
1582,5,0,4,10,2,0
3930,2,1,0,6,0,1
6,1,3,2,15,1,1
6951,5,3,4,5,0,1
3745,3,4,3,4,2,1
44,5,3,4,5,0,1
5623,4,2,5,4,2,1
1000,2,1,0,6,1,1
